"('mid',)","('pid',)","('name',)"
tt0062078,nm0000938,Maya Rafis
tt0062078,nm0148041,Mr. Thai - 'Beta'
tt0062078,nm0282992,Mildred
tt0062080,nm0542063,Armanduccio 'Dudù' Girasole
tt0062080,nm0000919,Maggie
tt0062080,nm0000728,'Sciascillo'
tt0062080,nm0345340,Jack
tt0062082,nm0587401,The Stranger
tt0062082,nm0866186,Flory
tt0062082,nm0525794,Oaks
tt0062082,nm0703318,Bill Templer
tt0062083,nm0000086,Bertrand Barnier
tt0062083,nm0723623,Christian Martin
tt0062083,nm0202994,Philippe Dubois
tt0062083,nm0216610,Charlotte
tt0062089,nm0001958,Charlie Hook
tt0062089,nm0112127,Elsa
tt0062089,nm0291512,Diana
tt0062089,nm0791050,Hubert
tt0062092,nm0300064,"Comissaire Joss, le Pacha"
tt0062092,nm0140153,Nathalie Villar
tt0062092,nm0310481,Marc
tt0062092,nm0693868,Quinquin
tt0062113,nm0001036,Elena
tt0062113,nm0001036,Ana
tt0062113,nm0007023,Julián
tt0062113,nm0562841,Pablo
tt0062113,nm0715127,Arturo
tt0062120,nm0000086,Louis-Philippe Fourchaume
tt0062120,nm0661759,Marie-Béatrice Fourchaume
tt0062120,nm0264770,Marcello Cacciaperotti
tt0062120,nm0018876,L'épouse du ministre
tt0062136,nm0004244,Monsieur Hulot
tt0062136,nm0219332,"Barbara, Young Tourist"
tt0062136,nm0537392,Mr. Schultz's Companion
tt0062136,nm0750114,Woman Selling Eyeglasses
tt0062138,nm0001511,Walker
tt0062138,nm0001141,Chris
tt0062138,nm0943978,Yost
tt0062138,nm0005279,Brewster
tt0062141,nm0000654,David 'Dave' Fuller
tt0062141,nm0924576,Joy
tt0062141,nm0082843,Tom
tt0062141,nm0915218,Aunt Emm
tt0062144,nm0391055,Self
tt0062144,nm0164999,Interviewer
tt0062144,nm0496942,Interviewer
tt0062150,nm0000936,Kari
tt0062150,nm0739914,Saria
tt0062150,nm0490212,David
tt0062150,nm0709691,Amyak
tt0062151,nm0001352,Django
tt0062151,nm0290955,David Barry
tt0062151,nm0247642,Lucas
tt0062151,nm0800074,Mercedes
tt0062153,nm0000336,Dr. Sidney Schaefer
tt0062153,nm0131387,Don Masters
tt0062153,nm0201089,Kropotkin
tt0062153,nm0216301,Nan Butler
tt0062155,nm0428990,Steven Shorter
tt0062155,nm0795398,Vanessa
tt0062155,nm0518749,Alvin
tt0062155,nm0423358,Butler
tt0062164,nm0879556,Nemecsek anyja
tt0062164,nm0701780,Rácz tanár úr
tt0062164,nm0469050,Janó
tt0062164,nm0447256,Nemecsek Ernõ
tt0062168,nm0232019,Doctor Roney
tt0062168,nm0445139,Quatermass
tt0062168,nm0791176,Barbara Judd
tt0062168,nm0002103,Colonel Breen
tt0062185,nm0000072,Leonora Penderton
tt0062185,nm0000008,Maj. Weldon Penderton
tt0062185,nm0001417,Lt. Col. Morris Langdon
tt0062185,nm0364915,Alison Langdon
tt0062190,nm0461455,Roy Fleming
tt0062190,nm0000558,Major Fred Gifford
tt0062190,nm0293444,Ellie Jackson
tt0062190,nm0924964,Donelli
tt0062207,nm0048939,Paul Clifton
tt0062207,nm0678620,Kate Clifton
tt0062207,nm0095718,Inspector George Langdon
tt0062207,nm0277975,Robinson
tt0062218,nm0001509,Alex Flood
tt0062218,nm0001739,Molly Lang
tt0062218,nm0000577,Dolan
tt0062218,nm0570615,Ben Hickman
tt0062228,nm0468648,Kazimierz Pawlak
tt0062228,nm0359449,Wladyslaw Kargul
tt0062228,nm0439065,Jasko 'John' Pawlak
tt0062228,nm0476750,Kokeszko
tt0062229,nm0001128,Jef Costello
tt0062229,nm0673749,Le Commissaire
tt0062229,nm0217677,Jane Lagrange
tt0062229,nm0742975,La pianiste
tt0062235,nm0754080,Babette
tt0062235,nm0000851,Roger Mont Elise
tt0062235,nm0000851,Roger von Marienberg
tt0062235,nm0233312,Baroness Lilian von Brabant
tt0062235,nm0000489,Count Frederic Regula
tt0062235,nm0000489,Graf von Andomai
tt0062235,nm0486089,Anatol
tt0062262,nm0674012,Woman
tt0062262,nm0000197,Billy Spear
tt0062262,nm0404298,Coley
tt0062262,nm0643105,Willett Gashade
tt0062266,nm0001657,Ethan
tt0062266,nm0949574,Mike Kelton
tt0062266,nm0528595,Susannah Whately Kelton
tt0062266,nm0528595,Sarah
tt0062266,nm0733460,Aunt Agatha
tt0062271,nm0514059,Milena Zulian
tt0062271,nm0608311,Osvaldo Bisigato
tt0062271,nm0513346,Toni Gasparini
tt0062271,nm0898352,Ippolita Gasparini
tt0062277,nm0270443,Bora
tt0062277,nm0904236,Lence
tt0062277,nm0957372,Mirta
tt0062277,nm0017988,Otac Pavle ... svestenik
tt0062292,nm0000472,Prof. Marcus Monserrat
tt0062292,nm0479910,Estelle Monserrat
tt0062292,nm0258716,Nicole
tt0062292,nm0644707,Mike Roscoe
tt0062301,nm0798826,Nick Sorello
tt0062301,nm0001673,Al Capone
tt0062301,nm0001719,Peter Gusenberg
tt0062301,nm0576127,George Clarence 'Bugs' Moran
tt0062301,nm0354933,Myrtle
tt0062301,nm0728539,Jack McGurn
tt0062310,nm0000052,Arthur Meursault
tt0062310,nm0439344,Marie Cardona
tt0062310,nm0088396,Defense Counsel
tt0062310,nm0010514,L'avocat général
tt0062322,nm0850809,Kocabas Osman
tt0062322,nm0462607,Bahar
tt0062322,nm0230480,Hasan
tt0062323,nm0759962,Nazar
tt0062323,nm0019136,Sofya
tt0062323,nm0529265,Yarinka
tt0062323,nm0495543,Nechipor
tt0062352,nm0276910,Paulo Martins
tt0062352,nm0042623,Porfirio Diaz
tt0062352,nm0506784,Felipe Vieira
tt0062352,nm0733791,Sara
tt0062360,nm0404665,Dr. Curtis Temple
tt0062360,nm0419750,Lee Mason
tt0062360,nm0596109,Farge
tt0062360,nm0443001,Richard Arden
tt0062362,nm0000267,Millie Dillmount
tt0062362,nm0289038,Jimmy Smith
tt0062362,nm0001546,Miss Dorothy Brown
tt0062362,nm0151919,Muzzy Van Hossmere
tt0062376,nm0001627,Mark Thackeray
tt0062376,nm0002096,Pamela Dare
tt0062376,nm0730938,Denham
tt0062376,nm0447648,Gillian Blanchard
tt0062377,nm0001369,Maj. Donald Craig
tt0062377,nm0000577,Capt. Bergman
tt0062377,nm0338210,Col. Harker
tt0062377,nm0830967,Lt. Mohnfeld
tt0062380,nm0000069,Tony Rome
tt0062380,nm0001762,Ann Archer
tt0062380,nm0002017,Lt. Dave Santini
tt0062380,nm0001687,Rita Kosterman
tt0062384,nm0001588,"Ronald Wyatt (segment 4 ""The Man Who Collected Poe"")"
tt0062384,nm0580565,Dr. Diabolo (Framework Story)
tt0062384,nm0010770,"Carla Hayes (segment 2 ""Terror Over Hollywood"")"
tt0062384,nm0001088,"Lancelot Canning (segment 4 ""The Man Who Collected Poe"")"
tt0062393,nm0233985,Nyura
tt0062393,nm0947238,Taxi Driver Sasha
tt0062393,nm0787733,Grigori
tt0062393,nm0750181,Ninka
tt0062395,nm0001228,Paul Groves
tt0062395,nm0001782,Sally Groves
tt0062395,nm0001136,John
tt0062395,nm0000454,Max
tt0062407,nm0000030,Joanna Wallace
tt0062407,nm0001215,Mark Wallace
tt0062407,nm0111376,Cathy Manchester
tt0062407,nm0200122,Howard Manchester
tt0062411,nm0645402,Dr. Kato
tt0062411,nm0915680,Capt. Sano
tt0062411,nm0361724,Michiko
tt0062411,nm0623660,Lisa
tt0062425,nm0066045,Paul Barringer
tt0062425,nm0006800,Sylvia Barrett
tt0062425,nm0373012,Henrietta Pastorfield
tt0062425,nm0925418,Beatrice Schacter
tt0062430,nm0662808,Anne Welles
tt0062430,nm0001157,Neely O'Hara
tt0062430,nm0121826,Lyon Burke
tt0062430,nm0001790,Jennifer North
tt0062445,nm0000063,Johann Moritz
tt0062445,nm0514059,Suzanna Moritz
tt0062445,nm0039510,Dobresco
tt0062445,nm0714878,Defense Lawyer
tt0062446,nm0694966,Brigitte
tt0062446,nm0504760,Thomas
tt0062446,nm0222533,Brigitte
tt0062446,nm0667418,La soeur vampire rousse
tt0062453,nm0475610,Khoma
tt0062453,nm0890046,Pannochka
tt0062453,nm0322275,Sotnik
tt0062453,nm0476580,Vedma
tt0062455,nm0094083,Pierre Bezukhov
tt0062455,nm0863146,Prince Andrei Bolkonsky
tt0062455,nm0767567,Natasha Rostova
tt0062455,nm0952294,Field Marshal Kutuzov
tt0062456,nm0094083,Pierre Bezukhov
tt0062456,nm0863146,Prince Andrei Bolkonsky
tt0062456,nm0767567,Natasha Rostova
tt0062456,nm0822337,Ilya Andreyevitch Rostov
tt0062457,nm0000901,Georges Randal
tt0062457,nm0000991,Charlotte Randal
tt0062457,nm0239447,Geneviève Delpiels
tt0062457,nm0347453,L'abbé Félix La Margelle
tt0062467,nm0000030,Susy Hendrix
tt0062467,nm0000273,Roat
tt0062467,nm0000273,Roat Jr.
tt0062467,nm0000273,Roat Sr.
tt0062467,nm0001077,Mike Talman
tt0062467,nm0956544,Sam Hendrix
tt0062472,nm0000078,Taw Jackson
tt0062472,nm0000018,Lomax
tt0062472,nm0444476,Levi Walking Bear
tt0062472,nm0907480,Billy Hyatt
tt0062477,nm0000336,Lewton Cole
tt0062477,nm0005279,Sheriff John Copperud
tt0062477,nm0089984,Billee Copperud
tt0062477,nm0015391,Sgt. Henry Foggers
tt0062479,nm0000018,Senator William J. Tadlock
tt0062479,nm0000053,Dick Summers
tt0062479,nm0001847,Lije Evans
tt0062479,nm0017030,Rebecca 'Becky' Evans
tt0062480,nm0014800,Corinne Durand
tt0062480,nm0946179,Roland Durand
tt0062480,nm0435726,Le chef du Front de Libération de la Seine et Oise
tt0062480,nm0012734,Gros Poucet
tt0062482,nm0000020,Mayor Will Blue
tt0062482,nm0750023,Molly Riordan
tt0062482,nm0943978,Zar
tt0062482,nm0656712,Adah
tt0062490,nm0001380,Harry Lucas
tt0062490,nm0699063,Verna Baxter
tt0062490,nm0000926,Luther Burton
tt0062490,nm0084086,Ralph Randazzo
tt0062493,nm0015830,Rod Tillman
tt0062493,nm0665157,Banjo
tt0062493,nm0892587,Jeeter
tt0062493,nm0125795,Linda
tt0062502,nm0000511,Paulette
tt0062502,nm0000511,Maria Teresa
tt0062502,nm0000511,Linda
tt0062502,nm0000634,"Jean (segment ""Funeral Procession"")"
tt0062502,nm0545294,"Annette (segment ""Funeral Procession"")"
tt0062502,nm0106387,"Giorgio (segment ""Amateur Night"")"
tt0062512,nm0000125,James Bond
tt0062512,nm0906686,Aki
tt0062512,nm0357240,Kissy
tt0062512,nm0848533,Tiger Tanaka
tt0062518,nm0441526,Zatoichi
tt0062518,nm0586733,Asagoro
tt0062518,nm0632757,Kyushiro Suga
tt0062518,nm0357276,Oshino
tt0062622,nm0001158,Dr. Dave Bowman
tt0062622,nm0516972,Dr. Frank Poole
tt0062622,nm0843213,Dr. Heywood R. Floyd
tt0062622,nm0725220,Moon-Watcher
tt0062626,nm0001509,Van Morgan
tt0062626,nm0000053,Rev. Rudd
tt0062626,nm0828447,Lily Langford
tt0062626,nm0001522,Nick Evers
tt0062636,nm0001463,Mary Ann
tt0062636,nm0389073,Jean-Paul Audry
tt0062636,nm0001428,Erich Weiss
tt0062636,nm0190977,Agostino Rossi
tt0062639,nm0001128,Dino Barran
tt0062639,nm0000314,Franz Propp
tt0062639,nm0287637,Dominique 'Waterloo' Austerlitz
tt0062639,nm0313682,Isabelle Moreau
tt0062645,nm0001812,Billy Joe Cudlip
tt0062645,nm0004646,Ben Novack
tt0062645,nm0822034,Preacher
tt0062645,nm0334676,Sally Davis
tt0062657,nm0001509,Matt Helm
tt0062657,nm0000919,Francesca Madeiros
tt0062657,nm0750023,Sheila Sommers
tt0062657,nm0339834,MacDonald
tt0062671,nm0000012,Mrs. Taggart
tt0062671,nm0359430,Karen Taggart
tt0062671,nm0373324,Terry Taggart
tt0062671,nm0167839,Henry Taggart
tt0062673,nm0000053,"Dick Ennis (war correspondent, International Press)"
tt0062673,nm0000393,Cpl. Jack Rabinoff
tt0062673,nm0752813,General Carson
tt0062673,nm0391096,Platoon Sgt. Abe Stimmler
tt0062687,nm0136789,Astérix
tt0062687,nm0603600,Obélix
tt0062687,nm0206317,Cléopâtre
tt0062687,nm0051281,Tournevis
tt0062690,nm0596261,Self
tt0062690,nm0596261,Zé do Caixão
tt0062695,nm0529543,Antoine Doinel
tt0062695,nm0415283,Christine Darbon
tt0062695,nm0786891,Fabienne Tabard
tt0062695,nm0003909,Georges Tabard
tt0062708,nm0000071,Mace Bishop
tt0062708,nm0001509,Dee Bishop
tt0062708,nm0000079,Maria Stoner
tt0062708,nm0001421,Sheriff July Johnson
tt0062711,nm0000404,Barbarella
tt0062711,nm0492342,Pygar
tt0062711,nm0657848,The Great Tyrant
tt0062711,nm0642675,Concierge
tt0062711,nm0642675,Durand-Durand
tt0062713,nm0000063,Leon Alastray
tt0062713,nm0173735,Kinita
tt0062713,nm0000314,Teclo
tt0062713,nm0415488,Father Joseph
tt0062728,nm0004462,Paul Thomas
tt0062728,nm0765930,Why
tt0062728,nm0000804,Frédérique
tt0062728,nm0314590,Violetta
tt0062737,nm0001811,Captain Blackbeard
tt0062737,nm0427894,Steve Walker
tt0062737,nm0687189,Jo Anne Baker
tt0062737,nm0006471,Emily Stowecroft
tt0062741,nm0000489,Fu Manchu
tt0062741,nm0338901,Nayland Smith
tt0062741,nm0548010,Dr. Petrie
tt0062741,nm0313443,Carl Jansen
tt0062751,nm0000072,Flora Goforth
tt0062751,nm0000009,Chris Flanders
tt0062751,nm0002021,The Witch of Capri
tt0062751,nm0793705,Miss Black
tt0062755,nm0000348,Albert DeSalvo
tt0062755,nm0000020,John S. Bottomly
tt0062755,nm0001421,Phil DiNatale
tt0062755,nm0446037,Julian Soshnick
tt0062759,nm0631994,Semyon Semyonych Gorbunkov
tt0062759,nm0631994,Senya
tt0062759,nm0337380,Nadezhda Gorbunkova
tt0062759,nm0592490,Gennady Kozodoev
tt0062759,nm0660311,Lyolik
tt0062765,nm0000537,Bullitt
tt0062765,nm0000302,Cathy
tt0062765,nm0001816,Chalmers
tt0062765,nm0330150,Delgetti
tt0062767,nm0518178,Carla Campbell
tt0062767,nm0001859,Shirley Newman
tt0062767,nm0799014,Phil Newman
tt0062767,nm0492444,Justin Young
tt0062776,nm0042046,Candy Christian
tt0062776,nm0000009,MacPhisto
tt0062776,nm0002198,Hunchback Juggler
tt0062776,nm0000008,Grindl
tt0062782,nm0416228,Sir Sidney Ruff-Diamond
tt0062782,nm0931054,The Khasi of Kalabar
tt0062782,nm0001889,Pte. James Widdle
tt0062782,nm0145321,Capt. Keene
tt0062790,nm0002145,Lord Cardigan
tt0062790,nm0000603,Clarissa Morris
tt0062790,nm0000024,Lord Raglan
tt0062790,nm0028674,Lord Lucan
tt0062794,nm0731772,Charly
tt0062794,nm0001954,Alice
tt0062794,nm0803785,Dr. Anna Straus
tt0062794,nm0417824,Dr. Richard Nemur
tt0062803,nm0001813,Caractacus Potts
tt0062803,nm0398141,Truly Scrumptious
tt0062803,nm0420383,Grandpa Potts
tt0062803,nm0001350,Toymaker
tt0062804,nm0503015,Johann Sebastian Bach
tt0062804,nm0485714,Anna Magdalena Bach
tt0062804,nm0137567,Hölzel
tt0062804,nm0144778,Steger
tt0062808,nm0247881,Sumitra
tt0062808,nm0943751,Jeff Sutton
tt0062808,nm0001695,Masius
tt0062808,nm0737538,Lesley
tt0062824,nm0000142,Coogan
tt0062824,nm0002011,Lt. McElroy
tt0062824,nm0164540,Julie Roth
tt0062824,nm0827594,Linny Raven
tt0062825,nm0587401,Manuel 'Cuchillo' Sanchez
tt0062825,nm0639521,Nathaniel Cassidy
tt0062825,nm0893612,Penny Bannington
tt0062825,nm0346581,Colonel Michel Sévigny
tt0062827,nm0001001,Lee Stegler
tt0062827,nm0000380,Chiz
tt0062827,nm0601369,Mickey Stegler
tt0062827,nm0062642,Jean
tt0062833,nm0000472,Professor John Marsh
tt0062833,nm0000489,Morley
tt0062833,nm0249103,Robert Manning
tt0062833,nm0824489,Lavinia Morley
tt0062844,nm0001727,Gen. George Armstrong Custer
tt0062844,nm0881829,Elizabeth Custer
tt0062844,nm0362249,Maj. Marcus Reno
tt0062844,nm0001374,Capt. Benteen
tt0062851,nm0847033,Kozasa Hanabusa
tt0062851,nm0031890,Tadafumi Hanabusa
tt0062851,nm0297754,Kogenta
tt0062851,nm0327104,Samanosuke
tt0062861,nm0492342,Diabolik
tt0062861,nm0577867,Eva Kant
tt0062861,nm0681566,Inspector Ginko
tt0062861,nm0148041,Ralph Valmont
tt0062863,nm0001792,Capt. Bruce Curry
tt0062863,nm0590796,Claire
tt0062863,nm0141361,Capt. Henlein
tt0062863,nm0000987,Sgt. Ruffo
tt0062864,nm0052944,Cop
tt0062864,nm0141281,David Holzman
tt0062864,nm0226326,Penny Wohl
tt0062864,nm0505880,Sandra
tt0062864,nm0543709,Pepe
tt0062864,nm0564297,Girl on the subway
tt0062864,nm0505913,Sandra's Boy Friend
tt0062864,nm0504342,"Max, Penny's agent"
tt0062865,nm0001229,Lorn Warfield
tt0062865,nm0447913,Owen Forbes
tt0062865,nm0415591,Jimmy Noble
tt0062865,nm0026930,Captain Jefferson Addis
tt0062870,nm0001428,Marquis de Sade
tt0062870,nm0694454,Justine
tt0062870,nm0737538,Juliette
tt0062870,nm0223326,Claudine
tt0062873,nm0000366,Delphine Garnier
tt0062873,nm0001995,Etienne
tt0062873,nm0233753,Solange Garnier
tt0062873,nm0674742,Maxence
tt0062883,nm0000069,Joe Leland
tt0062883,nm0001665,Karen Leland
tt0062883,nm0576127,Curran
tt0062883,nm0001430,Dave Schoenstein
tt0062885,nm0000489,Duc de Richleau
tt0062885,nm0336509,Mocata
tt0062885,nm0037316,Tanith Carlisle
tt0062885,nm0338839,Rex Van Ryn
tt0062886,nm0000034,Lt. Col. Robert T. Frederick
tt0062886,nm0731772,Maj. Alan Crown
tt0062886,nm0250436,Maj. Cliff Bricker
tt0062886,nm0697785,Pvt. Theodore Ransom
tt0062893,nm0681566,Glauco
tt0062893,nm0657848,Ginette
tt0062893,nm0491701,Marinaio
tt0062893,nm0417836,Capitano
tt0062898,nm0000072,Helen
tt0062898,nm0000009,Doctor Faustus
tt0062898,nm0856601,Mephistophilis
tt0062898,nm0159161,Valdes
tt0062900,nm0349032,Kenta
tt0062900,nm0841126,Stoff
tt0062900,nm0418724,Narrator
tt0062900,nm1914977,Self
tt0062907,nm0863146,Ilya Semyonovich Melnikov
tt0062907,nm0669573,Natalya Sergeyevna Gorelova
tt0062907,nm0579826,Svetlana Mikhaylovna
tt0062907,nm0956577,Nikolay Borisovich
tt0062909,nm0000489,Dracula
tt0062909,nm0203959,Monsignor
tt0062909,nm0138040,Maria
tt0062909,nm0263941,Zena
tt0062925,nm0468479,Bornemissza Gergely
tt0062925,nm0892917,Cecey Éva
tt0062925,nm0802458,Dobó István
tt0062925,nm0466238,Bornemissza Jancsika
tt0062952,nm0549134,Richard Forst
tt0062952,nm0001687,Jeannie Rapp
tt0062952,nm0137524,Maria Forst
tt0062952,nm0001025,Chet
tt0062957,nm0001179,Sylvia De Morel
tt0062957,nm0001179,Malenka
tt0062957,nm0357967,Dr. Piero Luciani
tt0062957,nm0521224,Bertha Ziemsen
tt0062957,nm0024297,Velinka - the Count's Bride
tt0062974,nm0000001,Finian McLonergan
tt0062974,nm0164379,Sharon McLonergan
tt0062974,nm0824687,Og
tt0062974,nm0290475,Woody Mahoney
tt0062975,nm0000071,Johnny Cobb
tt0062975,nm0000020,Bob Larkin
tt0062975,nm0828447,Evelyn Pittman
tt0062975,nm0516972,Earl
tt0062977,nm0000869,Yakov Bok
tt0062977,nm0001958,Bibikov
tt0062977,nm0113632,Marfa Golov
tt0062977,nm0341518,Lebedev
tt0062979,nm0588399,Terry
tt0062979,nm0198072,Joe - the Hustler
tt0062979,nm0808318,Geri - Joe's Wife
tt0062979,nm0001091,Patti - Geri's Lover
tt0062979,nm0201343,Candy - a Transvestite
tt0062979,nm0193363,Jackie - a Transvestite
tt0062979,nm1154226,Joe's Customer
tt0062979,nm0102916,The Artist
tt0062990,nm0001158,Paul Grenfell
tt0062990,nm0006800,Jill Banford
tt0062990,nm0382391,Ellen March
tt0062990,nm0606560,Overstreet
tt0062994,nm0000659,Fanny Brice
tt0062994,nm0001725,Nick Arnstein
tt0062994,nm0575552,Rose Brice
tt0062994,nm0004282,Georgia James
tt0063000,nm0393291,Scout Master Mr. Shimida
tt0063000,nm0847420,Masao Nakaya
tt0063000,nm1342123,Jim Crane
tt0063000,nm0944850,Mariko
tt0063005,nm0000086,Maréchal des Logis-chef Ludovic Cruchot
tt0063005,nm0498876,Maréchal des Logis Lucien Fougasse
tt0063005,nm0333518,Nicole Cruchot
tt0063005,nm0547440,Maréchal des Logis Albert Merlot
tt0063010,nm0001012,Rosa Nicolosi
tt0063010,nm0626259,Capt. Bellodi
tt0063010,nm0002011,Don Mariano Arena
tt0063010,nm0162326,Zecchinetta
tt0063013,nm0265717,Rebecca
tt0063013,nm0001128,Daniel
tt0063013,nm0616184,Raymond
tt0063013,nm0330961,Rebecca's Father
tt0063023,nm0154170,Goopy
tt0063023,nm0315917,Bagha
tt0063023,nm0051831,Visitor to Halla
tt0063032,nm0004462,Gordon
tt0063032,nm0004462,Silence
tt0063032,nm0001428,Tigrero
tt0063032,nm0001428,Loco
tt0063032,nm0938231,Sheriff Gideon Burnett
tt0063032,nm0569144,Pauline Middleton
tt0063035,nm0000078,Col. Mike Kirby
tt0063035,nm0418148,George Beckworth
tt0063035,nm0001380,Sgt. Petersen
tt0063035,nm0712731,Sgt. Muldoon
tt0063036,nm0912005,Paul Shaw
tt0063036,nm0000134,Jon Rubin
tt0063036,nm0334057,Lloyd Clay
tt0063036,nm1713518,Pop Artist
tt0063049,nm0868074,Peter
tt0063049,nm0427888,Davy
tt0063049,nm0004880,Micky
tt0063049,nm0626452,Mike
tt0063050,nm0000273,Singer
tt0063050,nm0516800,Mick
tt0063050,nm0564841,Antonapoulos
tt0063050,nm0540992,Spirmonedes
tt0063056,nm0001511,American Pilot
tt0063056,nm0001536,Captain Tsuruhiko Kuroda
tt0063060,nm0000078,Chance Buckman
tt0063060,nm0001684,Tish Buckman
tt0063060,nm0001380,Greg Parker
tt0063060,nm0587256,Madelyn Buckman
tt0063084,nm1308025,Narrator
tt0063084,nm0812625,Narrator
tt0063084,nm0840768,Narrator
tt0063084,nm0990055,Self
tt0063090,nm0604032,Dr. Krallman
tt0063090,nm0529876,Goyo
tt0063090,nm0799108,Lt. Arthur Martínez
tt0063090,nm0493719,Lucy Osorio
tt0063094,nm0001811,Marcus Pendleton
tt0063094,nm0001811,Caesar Smith
tt0063094,nm0001749,Patty Terwilliger Smith
tt0063094,nm0001500,Carlton J. Klemper
tt0063094,nm0627878,Willard C. Gnatpole
tt0063115,nm0000634,Harold
tt0063115,nm0886888,Mother
tt0063115,nm0853375,Nancy
tt0063115,nm0887696,Joyce
tt0063121,nm0001369,Cdr. James Ferraday
tt0063121,nm0000308,Boris Vaslov
tt0063121,nm0001526,David Jones
tt0063121,nm0000987,Capt. Leslie Anders
tt0063135,nm0000273,Insp. Jacques Clouseau
tt0063135,nm0277975,Supt. Weaver
tt0063135,nm0090521,Lisa Morrel
tt0063135,nm0287687,Addison Steele
tt0063141,nm0000603,Isadora
tt0063141,nm0289038,Craig
tt0063141,nm0001673,Singer
tt0063141,nm0292159,Roger
tt0063149,nm0401639,Doctor
tt0063149,nm0803672,Vilgot Sjöman
tt0063149,nm0638784,Anna Lena Lisabet Nyman
tt0063149,nm0638784,Lena
tt0063149,nm0014062,Börje
tt0063152,nm0723623,Claude Ridder
tt0063152,nm0313682,Catrine
tt0063152,nm0272686,Wiana Lust
tt0063152,nm0534039,Le technicien qui vient chercher Ridder
tt0063172,nm0473530,SY-3 Captain Katsuo Yamabe
tt0063172,nm0853392,Dr. Yoshido
tt0063172,nm0462085,Kyoko Manabe
tt0063172,nm0875237,Dr. Otani
tt0063173,nm0586733,Nekichi Futori
tt0063173,nm0586733,the chained son
tt0063173,nm0442876,Kametaro Futori
tt0063173,nm0442876,the backward son
tt0063173,nm0645659,Toriko Futori
tt0063173,nm0645659,the retarded daughter
tt0063173,nm0033136,Yamamori Futor
tt0063173,nm0033136,the patriarch
tt0063185,nm0717189,June Buckridge
tt0063185,nm0948772,Alice 'Childie' McNaught
tt0063185,nm0114982,Mercy Croft
tt0063185,nm0292226,Leo Lockhart
tt0063186,nm0619938,Genta
tt0063186,nm0847114,Hanji (Hanjiro Tabata)
tt0063186,nm0395953,Chino Kajii
tt0063186,nm0620092,Magobei Shôda
tt0063198,nm0766225,Prison warden
tt0063198,nm0229520,R
tt0063198,nm0913796,Education Officer
tt0063198,nm0464587,District attorney
tt0063206,nm0948939,"Sugisaka, the co-pilot"
tt0063206,nm0766277,"Kazumi Asakura, the stewardess"
tt0063206,nm0457551,"Gôzô Mano, the senator"
tt0063206,nm0461903,"Hirofumi Teraoka , The Hijacker"
tt0063210,nm0000069,Tony Rome
tt0063210,nm0000079,Kit Forrest
tt0063210,nm0002017,Lt. Dave Santini
tt0063210,nm0300010,Al Mungar
tt0063218,nm0111188,Stroszek
tt0063218,nm0717130,Meinhard
tt0063218,nm0951613,Nora
tt0063218,nm0903154,Becker
tt0063219,nm0001571,Lylah Clare
tt0063219,nm0001571,Elsa Brinkmann
tt0063219,nm0001571,Elsa Campbell
tt0063219,nm0002075,Lewis Zarken
tt0063219,nm0002075,Louie Flack
tt0063219,nm0000308,Barney Sheean
tt0063219,nm0783670,Bart Langner
tt0063227,nm0000564,Henry II
tt0063227,nm0000031,Eleanor of Aquitaine
tt0063227,nm0000164,Richard
tt0063227,nm0145284,Geoffrey
tt0063231,nm0000062,Greg Nolan
tt0063231,nm0137004,Bernice
tt0063231,nm0692093,Mike Lansdown
tt0063231,nm0884964,Penlow
tt0063240,nm0692110,Capt. Lansen
tt0063240,nm0460651,Eva Peters
tt0063240,nm0500299,Unity Webster
tt0063240,nm0065777,Harry Tyler
tt0063256,nm0001847,Det. Daniel Madigan
tt0063256,nm0000020,Commissioner Anthony X. Russell
tt0063256,nm0828447,Julia Madigan
